raceid;circuitid;circuitname;raceyear;racedate;racetime;roundnumber;raceurl;constructorid;constructorname;driverid;drivercode;q1;q2;q3;qualifyingposition;startinggrid;finishpositionorder;finishpositiontext;status;milliseconds;points;fastestlap;fastestlaptime;fastestlapspeed;drivertotalpoints;driverrank;driverwins;constructortotalpoints;constructorrank;constructorwins
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;30;Pacific;92;NA;1:33.892;NA;NA;22;22;18;R;Gearbox;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;9;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;31;Simtek;93;NA;1:33.965;NA;NA;23;23;19;R;Suspension;NA;0.0;NA;NA;NA;0.0;16;0.0;0.0;10;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;17;Jordan;22;BAR;1:29.551;NA;NA;10;10;20;R;Transmission;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;8;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;25;Tyrrell;79;NA;1:31.630;NA;NA;15;15;21;R;Spun off;NA;0.0;NA;NA;NA;0.0;14;0.0;0.0;7;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;25;Tyrrell;63;NA;1:31.035;NA;NA;13;13;22;R;Engine;NA;0.0;NA;NA;NA;0.0;11;0.0;0.0;7;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;30;Pacific;85;NA;1:35.169;NA;NA;24;24;23;R;Gearbox;NA;0.0;NA;NA;NA;0.0;15;0.0;0.0;9;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;31;Simtek;50;NA;1:32.156;NA;NA;17;17;24;R;Gearbox;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;10;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;29;Footwork;89;NA;1:32.710;NA;NA;19;19;25;R;Spun off;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;13;0.0
242;21;Autodromo Enzo e Dino Ferrari;1995;1995-04-30;NA;3;http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix;22;Benetton;30;MSC;1:27.274;NA;NA;1;1;26;R;Spun off;NA;0.0;NA;NA;NA;14.0;2;1.0;17.0;3;1.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;22;Benetton;30;MSC;1:21.452;NA;NA;1;1;1;1;Finished;5660507.0;10.0;NA;NA;NA;24.0;1;2.0;33.0;1;2.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;22;Benetton;65;NA;1:23.536;NA;NA;7;7;2;2;Finished;5712495.0;6.0;NA;NA;NA;9.0;5;0.0;33.0;1;2.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;6;Ferrari;77;NA;1:22.071;NA;NA;3;3;3;3;Finished;5725744.0;4.0;NA;NA;NA;13.0;4;0.0;27.0;3;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;3;Williams;71;NA;1:22.349;NA;NA;5;5;4;4;Finished;5782256.0;3.0;NA;NA;NA;23.0;2;2.0;32.0;2;2.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;17;Jordan;56;NA;1:23.352;NA;NA;6;6;5;5;+1 Lap;NA;2.0;NA;NA;NA;2.0;9;0.0;2.0;6;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;27;Ligier;44;NA;1:25.204;NA;NA;15;15;6;6;+1 Lap;NA;1.0;NA;NA;NA;1.0;10;0.0;1.0;7;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;17;Jordan;22;BAR;1:23.705;NA;NA;8;8;7;7;+1 Lap;NA;0.0;NA;NA;NA;0.0;13;0.0;2.0;6;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;15;Sauber;49;NA;1:24.802;NA;NA;12;12;8;8;+1 Lap;NA;0.0;NA;NA;NA;3.0;8;0.0;3.0;5;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;27;Ligier;84;NA;1:24.727;NA;NA;11;11;9;9;+1 Lap;NA;0.0;NA;NA;NA;0.0;17;0.0;1.0;7;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;25;Tyrrell;63;NA;1:24.971;NA;NA;13;13;10;10;+1 Lap;NA;0.0;NA;NA;NA;0.0;12;0.0;0.0;8;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;29;Footwork;81;NA;1:25.053;NA;NA;14;14;11;11;+2 Laps;NA;0.0;NA;NA;NA;0.0;21;0.0;0.0;12;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;31;Simtek;50;NA;1:25.827;NA;NA;16;16;12;12;+2 Laps;NA;0.0;NA;NA;NA;0.0;23;0.0;0.0;9;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;15;Sauber;91;NA;1:27.007;NA;NA;20;20;13;13;+2 Laps;NA;0.0;NA;NA;NA;0.0;24;0.0;3.0;5;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;18;Minardi;94;NA;1:26.619;NA;NA;19;19;14;14;+3 Laps;NA;0.0;NA;NA;NA;0.0;22;0.0;0.0;13;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;31;Simtek;93;NA;1:27.575;NA;NA;22;22;15;15;+4 Laps;NA;0.0;NA;NA;NA;0.0;16;0.0;0.0;9;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;25;Tyrrell;79;NA;1:25.946;NA;NA;17;17;16;R;Engine;NA;0.0;NA;NA;NA;0.0;15;0.0;0.0;8;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;3;Williams;14;COU;1:22.332;NA;NA;4;4;17;R;Gearbox;NA;0.0;NA;NA;NA;9.0;6;0.0;32.0;2;2.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;1;McLaren;57;NA;1:23.833;NA;NA;9;9;18;R;Fuel system;NA;0.0;NA;NA;NA;5.0;7;0.0;6.0;4;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;29;Footwork;89;NA;1:26.059;NA;NA;18;18;19;R;Transmission;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;12;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;30;Pacific;92;NA;1:28.598;NA;NA;24;24;20;R;Heat shield fire;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;10;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;28;Forti;90;NA;1:28.963;NA;NA;25;25;21;R;Overheating;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;11;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;6;Ferrari;55;NA;1:22.052;NA;NA;2;2;22;R;Engine;NA;0.0;NA;NA;NA;14.0;3;0.0;27.0;3;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;18;Minardi;69;BAD;1:27.345;NA;NA;21;21;23;R;Gearbox;NA;0.0;NA;NA;NA;0.0;25;0.0;0.0;13;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;1;McLaren;95;NA;1:23.927;NA;NA;10;10;24;R;Handling;NA;0.0;NA;NA;NA;0.0;20;0.0;6.0;4;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;28;Forti;64;NA;1:29.540;NA;NA;26;26;25;R;Gearbox;NA;0.0;NA;NA;NA;0.0;19;0.0;0.0;11;0.0
243;4;Circuit de Barcelona-Catalunya;1995;1995-05-14;NA;4;http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix;30;Pacific;85;NA;1:28.094;NA;NA;23;23;26;W;Withdrew;NA;0.0;NA;NA;NA;0.0;18;0.0;0.0;10;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;22;Benetton;30;MSC;1:22.742;NA;NA;2;2;1;1;Finished;6791258.0;10.0;NA;NA;NA;34.0;1;3.0;46.0;1;3.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;3;Williams;71;NA;1:21.952;NA;NA;1;1;2;2;Finished;6826075.0;6.0;NA;NA;NA;29.0;2;2.0;38.0;2;2.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;6;Ferrari;77;NA;1:23.220;NA;NA;4;4;3;3;Finished;6862705.0;4.0;NA;NA;NA;17.0;3;0.0;31.0;3;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;22;Benetton;65;NA;1:23.885;NA;NA;7;7;4;4;+1 Lap;NA;3.0;NA;NA;NA;12.0;5;0.0;46.0;1;3.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;1;McLaren;87;NA;1:24.933;NA;NA;10;10;5;5;+1 Lap;NA;2.0;NA;NA;NA;3.0;9;0.0;8.0;4;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;15;Sauber;49;NA;1:25.661;NA;NA;14;14;6;6;+2 Laps;NA;1.0;NA;NA;NA;4.0;8;0.0;4.0;5;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;18;Minardi;94;NA;1:26.913;NA;NA;18;18;7;7;+2 Laps;NA;0.0;NA;NA;NA;0.0;13;0.0;0.0;9;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;15;Sauber;96;NA;1:27.145;NA;NA;19;19;8;8;+4 Laps;NA;0.0;NA;NA;NA;0.0;16;0.0;4.0;5;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;29;Footwork;81;NA;1:25.447;NA;NA;13;13;9;9;+4 Laps;NA;0.0;NA;NA;NA;0.0;18;0.0;0.0;10;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;28;Forti;64;NA;1:29.244;NA;NA;22;22;10;10;+6 Laps;NA;0.0;NA;NA;NA;0.0;22;0.0;0.0;13;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;18;Minardi;69;BAD;1:25.969;NA;NA;16;16;11;R;Suspension;NA;0.0;NA;NA;NA;0.0;26;0.0;0.0;9;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;27;Ligier;44;NA;1:25.125;NA;NA;12;12;12;R;Spun off;NA;0.0;NA;NA;NA;1.0;11;0.0;1.0;7;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;25;Tyrrell;63;NA;1:26.473;NA;NA;17;17;13;R;Gearbox;NA;0.0;NA;NA;NA;0.0;12;0.0;0.0;8;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;17;Jordan;22;BAR;1:25.081;NA;NA;11;11;14;R;Throttle;NA;0.0;NA;NA;NA;0.0;14;0.0;2.0;6;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;30;Pacific;92;NA;1:29.039;NA;NA;21;21;15;R;Gearbox;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;12;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;6;Ferrari;55;NA;1:23.754;NA;NA;5;5;16;R;Spun off;NA;0.0;NA;NA;NA;14.0;4;0.0;31.0;3;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;27;Ligier;84;NA;1:24.447;NA;NA;8;8;17;R;Spun off;NA;0.0;NA;NA;NA;0.0;20;0.0;1.0;7;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;29;Footwork;89;NA;1:31.542;NA;NA;26;26;18;R;Gearbox;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;10;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;25;Tyrrell;79;NA;1:25.808;NA;NA;15;15;19;R;Spun off;NA;0.0;NA;NA;NA;0.0;17;0.0;0.0;8;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;30;Pacific;85;NA;1:30.149;NA;NA;25;25;20;D;Disqualified;NA;0.0;NA;NA;NA;0.0;21;0.0;0.0;12;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;17;Jordan;56;NA;1:24.857;NA;NA;9;9;21;R;Spun off;NA;0.0;NA;NA;NA;2.0;10;0.0;2.0;6;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;3;Williams;14;COU;1:23.109;NA;NA;3;3;22;R;Gearbox;NA;0.0;NA;NA;NA;9.0;6;0.0;38.0;2;2.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;28;Forti;90;NA;1:29.608;NA;NA;24;24;23;R;Brakes;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;13;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;1;McLaren;57;NA;1:23.857;NA;NA;6;6;24;R;Engine;NA;0.0;NA;NA;NA;5.0;7;0.0;8.0;4;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;31;Simtek;50;NA;1:29.391;NA;NA;23;23;25;W;Gearbox;NA;0.0;NA;NA;NA;0.0;24;0.0;0.0;11;0.0
244;6;Circuit de Monaco;1995;1995-05-28;NA;5;http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix;31;Simtek;93;NA;1:28.337;NA;NA;20;20;26;W;Withdrew;NA;0.0;NA;NA;NA;0.0;19;0.0;0.0;11;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;6;Ferrari;55;NA;1:28.474;NA;NA;5;5;1;1;Finished;6294171.0;10.0;NA;NA;NA;24.0;3;1.0;41.0;2;1.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;17;Jordan;22;BAR;1:29.171;NA;NA;9;9;2;2;Finished;6325858.0;6.0;NA;NA;NA;6.0;7;0.0;12.0;4;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;17;Jordan;56;NA;1:29.021;NA;NA;8;8;3;3;Finished;6327441.0;4.0;NA;NA;NA;6.0;8;0.0;12.0;4;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;27;Ligier;44;NA;1:29.809;NA;NA;11;11;4;4;Finished;6330677.0;3.0;NA;NA;NA;4.0;10;0.0;4.0;6;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;22;Benetton;30;MSC;1:27.661;NA;NA;1;1;5;5;Finished;6331231.0;2.0;NA;NA;NA;36.0;1;3.0;48.0;1;3.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;29;Footwork;81;NA;1:30.159;NA;NA;13;13;6;6;+1 Lap;NA;1.0;NA;NA;NA;1.0;13;0.0;1.0;8;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;25;Tyrrell;63;NA;1:30.657;NA;NA;15;15;7;7;+1 Lap;NA;0.0;NA;NA;NA;0.0;14;0.0;0.0;9;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;18;Minardi;69;BAD;1:31.853;NA;NA;19;19;8;8;+1 Lap;NA;0.0;NA;NA;NA;0.0;17;0.0;0.0;10;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;29;Footwork;89;NA;1:32.995;NA;NA;22;22;9;9;+2 Laps;NA;0.0;NA;NA;NA;0.0;22;0.0;1.0;8;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;27;Ligier;84;NA;1:30.255;NA;NA;14;14;10;10;Collision;NA;0.0;NA;NA;NA;0.0;20;0.0;4.0;6;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;6;Ferrari;77;NA;1:28.189;NA;NA;4;4;11;11;Collision;NA;0.0;NA;NA;NA;17.0;4;0.0;41.0;2;1.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;18;Minardi;94;NA;1:31.445;NA;NA;17;17;12;R;Throttle;NA;0.0;NA;NA;NA;0.0;15;0.0;0.0;10;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;28;Forti;90;NA;1:34.000;NA;NA;23;23;13;R;Fuel system;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;13;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;3;Williams;71;NA;1:28.039;NA;NA;2;2;14;R;Gearbox;NA;0.0;NA;NA;NA;29.0;2;2.0;38.0;3;2.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;1;McLaren;87;NA;1:29.641;NA;NA;10;10;15;R;Engine;NA;0.0;NA;NA;NA;3.0;12;0.0;8.0;5;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;25;Tyrrell;79;NA;1:31.382;NA;NA;16;16;16;R;Engine;NA;0.0;NA;NA;NA;0.0;19;0.0;0.0;9;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;30;Pacific;92;NA;1:32.841;NA;NA;20;20;17;R;Battery;NA;0.0;NA;NA;NA;NA;NA;NA;0.0;12;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;15;Sauber;49;NA;1:30.017;NA;NA;12;12;18;R;Engine;NA;0.0;NA;NA;NA;4.0;11;0.0;4.0;7;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;28;Forti;64;NA;1:34.982;NA;NA;24;24;19;R;Gearbox;NA;0.0;NA;NA;NA;0.0;24;0.0;0.0;13;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;15;Sauber;96;NA;1:31.838;NA;NA;18;18;20;R;Spun off;NA;0.0;NA;NA;NA;0.0;18;0.0;4.0;7;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;30;Pacific;85;NA;1:32.894;NA;NA;21;21;21;R;Gearbox;NA;0.0;NA;NA;NA;0.0;23;0.0;0.0;12;0.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;3;Williams;14;COU;1:28.091;NA;NA;3;3;22;R;Spun off;NA;0.0;NA;NA;NA;9.0;6;0.0;38.0;3;2.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;22;Benetton;65;NA;1:28.498;NA;NA;6;6;23;R;Collision;NA;0.0;NA;NA;NA;12.0;5;0.0;48.0;1;3.0
245;7;Circuit Gilles Villeneuve;1995;1995-06-11;NA;6;http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix;1;McLaren;57;NA;1:28.910;NA;NA;7;7;24;R;Collision;NA;0.0;NA;NA;NA;5.0;9;0.0;8.0;5;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;22;Benetton;30;MSC;1:17.512;NA;NA;2;2;1;1;Finished;5908429.0;10.0;NA;NA;NA;46.0;1;4.0;58.0;1;4.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;3;Williams;71;NA;1:17.225;NA;NA;1;1;2;2;Finished;5939738.0;6.0;NA;NA;NA;35.0;2;2.0;48.0;2;2.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;3;Williams;14;COU;1:17.925;NA;NA;3;3;3;3;Finished;5971255.0;4.0;NA;NA;NA;13.0;5;0.0;48.0;2;2.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;27;Ligier;84;NA;1:19.384;NA;NA;9;9;4;4;Finished;5971722.0;3.0;NA;NA;NA;3.0;12;0.0;7.0;6;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;6;Ferrari;55;NA;1:18.761;NA;NA;4;4;5;5;Finished;5986298.0;2.0;NA;NA;NA;26.0;3;1.0;43.0;3;1.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;17;Jordan;22;BAR;1:18.810;NA;NA;5;5;6;6;+1 Lap;NA;1.0;NA;NA;NA;7.0;7;0.0;13.0;4;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;1;McLaren;57;NA;1:19.238;NA;NA;8;8;7;7;+1 Lap;NA;0.0;NA;NA;NA;5.0;9;0.0;8.0;5;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;27;Ligier;44;NA;1:19.047;NA;NA;6;6;8;8;+1 Lap;NA;0.0;NA;NA;NA;4.0;10;0.0;7.0;6;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;17;Jordan;56;NA;1:19.845;NA;NA;11;11;9;9;+1 Lap;NA;0.0;NA;NA;NA;6.0;8;0.0;13.0;4;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;15;Sauber;49;NA;1:20.309;NA;NA;12;12;10;10;+1 Lap;NA;0.0;NA;NA;NA;4.0;11;0.0;4.0;7;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;1;McLaren;87;NA;1:20.527;NA;NA;13;13;11;11;+2 Laps;NA;0.0;NA;NA;NA;3.0;13;0.0;8.0;5;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;6;Ferrari;77;NA;1:19.051;NA;NA;7;7;12;12;+2 Laps;NA;0.0;NA;NA;NA;17.0;4;0.0;43.0;3;1.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;18;Minardi;69;BAD;1:21.323;NA;NA;17;17;13;13;+3 Laps;NA;0.0;NA;NA;NA;0.0;18;0.0;0.0;10;0.0
246;8;Circuit de Nevers Magny-Cours;1995;1995-07-02;NA;7;http://en.wikipedia.org/wiki/1995_French_Grand_Prix;29;Footwork;81;NA;1:21.076;NA;NA;16;16;14;14;+3 Laps;NA;0.0;NA;NA;NA;1.0;14;0.0;1.0;8;0.0
